"character","age_m_valar","age_f_valar","nr_m_valar","nr_f_valar","nr_m_conc","nr_f_conc","m_valar_users","f_valar_users","valence","arousal","dominance","concreteness","imageability","significance","origin","valence_m","arousal_m","dominance_m","concreteness_m","imageability_m","significance_m","origin_m","valence_f","arousal_f","dominance_f","concreteness_f","imageability_f","significance_f","origin_f","tones"
"笑","28.6923076923077","30.1538461538462","26","26","20","21","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","7.69090909090909","7","5.81818181818182","3.36585365853659","7.46341463414634","6.68292682926829","3.34146341463415","7.84615384615385","7.34615384615385","6","3.5","7.15","6.6","3.8","7.76923076923077","6.73076923076923","5.80769230769231","3.23809523809524","7.76190476190476","6.76190476190476","2.9047619047619","4"
"妲","28.4444444444444","30.1538461538462","27","26","20","23","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","4.29824561403509","4.68421052631579","5.07017543859649","5.11627906976744","5.06976744186047","4.2093023255814","4.74418604651163","4.33333333333333","5.33333333333333","5.11111111111111","4.85","5.15","4.75","4.55","4.42307692307692","3.76923076923077","5.15384615384615","5.34782608695652","5","3.73913043478261","4.91304347826087","2"
"次","28.6923076923077","30.1538461538462","26","26","19","23","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","3.92857142857143","4.48214285714286","4.5","5.97674418604651","3.83720930232558","4.76744186046512","5.81395348837209","4","5","4.88461538461539","5.84210526315789","4.31578947368421","4.89473684210526","5.73684210526316","4","3.73076923076923","4.26923076923077","6.30434782608696","3.56521739130435","4.82608695652174","6.08695652173913","2"
"建","28.6923076923077","30.1538461538462","26","26","18","24","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","6.59649122807018","5.80701754385965","5.75438596491228","4.64285714285714","5.33333333333333","5.83333333333333","6.52380952380952","6.96153846153846","6.19230769230769","5.57692307692308","4","5.88888888888889","6.27777777777778","6.38888888888889","6.42307692307692","5.38461538461539","5.96153846153846","5.125","4.91666666666667","5.5","6.625","4"
"倦","28.4444444444444","30.1538461538462","27","26","20","24","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","3.10526315789474","4.14035087719298","3.70175438596491","5.45652173913043","5.56521739130435","4.82608695652174","3.97826086956522","3.44444444444444","4.44444444444444","4.11111111111111","5.4","5.8","4.9","4.25","2.76923076923077","3.61538461538462","3.30769230769231","5.79166666666667","5.5","4.91666666666667","3.91666666666667","4"
"文","28.8888888888889","30.037037037037","27","27","19","24","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10023,10000,10035,10705,20006,20003,60010","6.24137931034483","4.13793103448276","5.27586206896552","4.95348837209302","5.51162790697674","5.76744186046512","5.76744186046512","6.2962962962963","4.81481481481481","5.18518518518519","5.05263157894737","6.05263157894737","5.78947368421053","5.26315789473684","6.25925925925926","3.55555555555556","5.33333333333333","4.875","5.08333333333333","5.75","6.16666666666667","2"
"眼","28.6923076923077","30.1481481481481","26","27","19","21","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,101,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.76785714285714","4.66071428571429","5.33928571428571","2.375","7.825","7.125","6.025","6.19230769230769","5.30769230769231","5.34615384615385","3.15789473684211","7.57894736842105","7.26315789473684","5.15789473684211","5.51851851851852","3.92592592592593","5.37037037037037","1.66666666666667","8.04761904761905","7","6.80952380952381","3"
"给","27.6666666666667","30","24","27","20","22","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10023,10024,10023,10000,10035,10705,20006,20003,60010","5.87037037037037","5.18518518518519","5.24074074074074","4.92857142857143","5.78571428571429","5.52380952380952","5.40476190476191","6.04166666666667","5.83333333333333","5.375","4.85","5.9","5.75","5.8","5.81481481481481","4.7037037037037","5.14814814814815","5","5.68181818181818","5.31818181818182","5.04545454545455","3"
"妯","28.6923076923077","30.1538461538462","26","26","20","24","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","4.92727272727273","4.49090909090909","4.41818181818182","5.33333333333333","4.55555555555556","4.4","5.35555555555556","4.92307692307692","4.42307692307692","4.38461538461539","5.35","4.95","4.8","5.35","5.07692307692308","4.34615384615385","4.53846153846154","5.41666666666667","4.20833333333333","4.04166666666667","5.45833333333333","1"
"后","27.44","30.3571428571429","25","28","20","24","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,101,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20006,20003,60010","4.42105263157895","4.50877192982456","4.73684210526316","5.30434782608696","5.19565217391304","5.58695652173913","5.73913043478261","4.64","5.2","4.96","5.15","5.65","6","5.6","4.14285714285714","4.03571428571429","4.46428571428571","5.25","4.83333333333333","5.16666666666667","5.79166666666667","4"
"争","27.6923076923077","30.1538461538462","26","26","19","23","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","4.65454545454545","6.43636363636364","6.56363636363636","5.35714285714286","5.35714285714286","5.71428571428571","5.16666666666667","4.30769230769231","6.34615384615385","6.11538461538461","4.57894736842105","5.63157894736842","6.42105263157895","5.47368421052632","5.03846153846154","6.61538461538461","7.26923076923077","6","5.1304347826087","5.1304347826087","4.91304347826087","1"
"娅","27.6666666666667","30.037037037037","24","27","18","22","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10023,10000,10035,10705,20006,20003,60010","5.36363636363636","4.36363636363636","4.69090909090909","5.725","4.175","4.575","4.675","4.875","4.83333333333333","4.70833333333333","5.22222222222222","5.16666666666667","5.05555555555556","4.61111111111111","6","3.77777777777778","4.7037037037037","6.13636363636364","3.36363636363636","4.18181818181818","4.72727272727273","4"
"林","28.6923076923077","30.1538461538462","26","26","19","20","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.70175438596491","4.19298245614035","4.89473684210526","2.48780487804878","6.92682926829268","5.90243902439024","5.60975609756098","5.65384615384615","4.69230769230769","4.53846153846154","2.84210526315789","6.94736842105263","6.68421052631579","5.31578947368421","5.84615384615385","3.69230769230769","5.19230769230769","2.3","7.5","5.65","6.35","2"
"嫦","28.6923076923077","30.1538461538462","26","26","18","24","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.58928571428571","4.28571428571429","4.64285714285714","5.47619047619048","5.40476190476191","4.57142857142857","4.66666666666667","5.61538461538461","4.80769230769231","4.57692307692308","4.72222222222222","6.27777777777778","5.05555555555556","5.55555555555556","5.73076923076923","3.5","4.76923076923077","6.04166666666667","4.75","4.20833333333333","4","2"
"姹","27.6923076923077","30.1538461538462","26","26","20","23","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.74137931034483","4.87931034482759","4.87931034482759","6.11111111111111","3.91111111111111","4.24444444444444","4.95555555555556","5.69230769230769","5.19230769230769","4.96153846153846","6.2","3.95","4.6","5.3","5.88461538461539","4.38461538461539","4.96153846153846","6.1304347826087","4.1304347826087","4.1304347826087","5","4"
"嫫","28.6923076923077","30.1538461538462","26","26","19","23","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","4.15789473684211","3.68421052631579","4.28070175438596","5.47727272727273","4.13636363636364","4.09090909090909","4.77272727272727","3.96153846153846","4","4.15384615384615","5.21052631578947","5.15789473684211","4.68421052631579","4.68421052631579","4.34615384615385","3.34615384615385","4.23076923076923","5.82608695652174","3.47826086956522","3.73913043478261","5.04347826086957","2"
"电","27.44","30.0357142857143","25","28","18","23","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,101,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10023,10000,10035,10705,20006,20003,60010","5.40350877192982","5.40350877192982","5.70175438596491","3.82926829268293","6.53658536585366","6.73170731707317","6.58536585365854","5.68","5.56","5.8","4.33333333333333","6.11111111111111","6.83333333333333","6.5","5.28571428571429","5.25","5.75","3.43478260869565","6.8695652173913","6.65217391304348","6.65217391304348","4"
"识","27.92","30.1538461538462","25","26","19","24","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","6","4.57407407407407","5.38888888888889","6","4.76744186046512","6.23255813953488","6.02325581395349","5.88","4.76","5.16","5","5.21052631578947","6.57894736842105","6.15789473684211","6.23076923076923","4.34615384615385","5.73076923076923","6.79166666666667","4.41666666666667","5.95833333333333","5.91666666666667","2"
"快","28.6923076923077","30.1481481481481","26","27","20","23","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,101,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","6.33333333333333","6.08771929824561","5.75438596491228","5.30232558139535","6.32558139534884","5.95348837209302","5.48837209302326","6.46153846153846","6.26923076923077","5.57692307692308","4.75","6.75","6.2","5.55","6.37037037037037","5.88888888888889","5.92592592592593","5.78260869565217","5.95652173913043","5.73913043478261","5.43478260869565","4"
"佛","28.8888888888889","30.1538461538462","27","26","20","22","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","6.41071428571429","4.30357142857143","5.05357142857143","4.88372093023256","6.67441860465116","6.02325581395349","3.93023255813953","6.44444444444444","4.85185185185185","5.44444444444444","4.7","6.7","5.9","4.2","6.53846153846154","3.57692307692308","4.65384615384615","4.86363636363636","6.54545454545455","6","3.81818181818182","4"
"五","28.6923076923077","30.1538461538462","26","26","18","22","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.07017543859649","3.92982456140351","4.82456140350877","3.775","6.75","5.575","6.625","4.88461538461539","4.30769230769231","4.84615384615385","4.22222222222222","6.77777777777778","6.11111111111111","5.72222222222222","5.26923076923077","3.69230769230769","4.76923076923077","3.40909090909091","6.72727272727273","5.13636363636364","7.36363636363636","3"
"偶","28.6923076923077","30.1538461538462","26","26","18","23","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.80357142857143","4.85714285714286","5","5.6046511627907","4.48837209302326","5.16279069767442","4.67441860465116","5.65384615384615","5.26923076923077","4.84615384615385","5.61111111111111","5.27777777777778","5.94444444444444","4.77777777777778","6","4.34615384615385","5.03846153846154","5.91304347826087","4.17391304347826","4.91304347826087","4.91304347826087","3"
"出","28.4444444444444","30.3703703703704","27","27","19","22","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20006,20003,60010","5.39655172413793","5.03448275862069","5.46551724137931","4.83333333333333","5.78571428571429","5.42857142857143","5.66666666666667","5.48148148148148","5.55555555555556","5.18518518518519","4.63157894736842","6.31578947368421","6.36842105263158","5.63157894736842","5.37037037037037","4.44444444444444","5.66666666666667","5.18181818181818","5.54545454545455","4.81818181818182","5.90909090909091","1"
"仰","31","30.1481481481481","28","27","20","23","3,7,9,11,201,0,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,101,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","6.21666666666667","5.18333333333333","4.95","4.79545454545455","5.93181818181818","4.81818181818182","5.56818181818182","6.28571428571429","5.78571428571429","4.67857142857143","5.05","5.9","4.85","5.4","6.37037037037037","4.62962962962963","5.14814814814815","4.73913043478261","5.82608695652174","4.78260869565217","5.56521739130435","2"
"偏","28.4444444444444","30.1538461538462","27","26","19","20","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","3.82758620689655","4.39655172413793","4.60344827586207","5.71794871794872","4.71794871794872","4.94871794871795","4.8974358974359","3.85185185185185","4.66666666666667","4.81481481481481","5.15789473684211","5.15789473684211","5.52631578947368","5.31578947368421","3.53846153846154","3.92307692307692","4.30769230769231","6.25","4.3","4.4","4.5","1"
"值","28.6428571428571","30.1538461538462","28","26","19","25","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","6.59322033898305","5.45762711864407","5.32203389830508","5.81818181818182","4.86363636363636","5.79545454545455","5.36363636363636","6.28571428571429","5.57142857142857","4.71428571428571","5.10526315789474","5.78947368421053","5.94736842105263","5.78947368421053","6.96153846153846","5.26923076923077","5.96153846153846","6.36","4.16","5.68","5.04","2"
"妪","27.44","30.037037037037","25","27","19","23","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10023,10000,10035,10705,20006,20003,60010","3.94545454545455","3.67272727272727","4.01818181818182","4.62790697674419","5.16279069767442","4.32558139534884","5.3953488372093","4","4.16","4.28","4.68421052631579","5.10526315789474","4.73684210526316","5.31578947368421","3.92592592592593","3","3.74074074074074","4.65217391304348","5.1304347826087","3.8695652173913","5.39130434782609","4"
"面","28.2307692307692","30.1538461538462","26","26","19","22","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.29090909090909","4.41818181818182","4.8","3.26829268292683","7.09756097560976","5.92682926829268","5.78048780487805","5.30769230769231","5.34615384615385","5.11538461538461","3.21052631578947","7.26315789473684","5.84210526315789","5.73684210526316","5.30769230769231","3.42307692307692","4.46153846153846","3.31818181818182","6.95454545454545","6","5.81818181818182","4"
"者","28.48","30.3571428571429","25","28","18","22","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10809,20000,20007,30000,tr-60003","1,2,8,5,12,101,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20006,20003,60010","4.98245614035088","4.07017543859649","4.85964912280702","5.675","4.425","4.575","5.825","5.04","4.6","4.84","5.05555555555556","5.44444444444444","5.16666666666667","5.5","5","3.5","4.92857142857143","6.18181818181818","3.59090909090909","4.09090909090909","6.09090909090909","3"
"姘","28.6923076923077","30.0357142857143","26","28","20","21","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,101,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10023,10000,10035,10705,20006,20003,60010","3.58620689655172","4.89655172413793","4.25862068965517","5.90476190476191","4.45238095238095","4.19047619047619","4.76190476190476","3.61538461538462","5.30769230769231","4.57692307692308","5.25","5.5","4.8","5.25","3.5","4.42857142857143","4.03571428571429","6.47619047619048","3.52380952380952","3.57142857142857","4.19047619047619","1"
"优","27.6666666666667","30.1538461538462","24","26","19","22","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","7.81481481481481","6.5","6.22222222222222","5.78048780487805","5.5609756097561","6.78048780487805","5.58536585365854","7.41666666666667","6.875","5.91666666666667","5.31578947368421","6","6.68421052631579","5.94736842105263","8.23076923076923","6.26923076923077","6.61538461538461","6.18181818181818","5.18181818181818","6.86363636363636","5.27272727272727","1"
"样","27.6666666666667","30.1538461538462","24","26","18","22","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.30188679245283","4.16981132075472","4.81132075471698","5.65","4.675","5.125","5.65","5.375","4.375","4.625","4.94444444444444","5.66666666666667","5.27777777777778","5.55555555555556","5.34615384615385","3.88461538461538","5.03846153846154","6.22727272727273","3.86363636363636","5","5.72727272727273","2"
"僵","27.5925925925926","30.1538461538462","27","26","18","25","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10809,20000,20000,20007,30000,tr-60003,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","2.875","4.42857142857143","3.53571428571429","4.56818181818182","5.29545454545455","4.81818181818182","4.86363636363636","3.22222222222222","4.44444444444444","3","5.22222222222222","5.05555555555556","4.88888888888889","5.83333333333333","2.26923076923077","4.34615384615385","3.92307692307692","4.24","5.64","4.92","4.32","1"
"休","28.6923076923077","30.1538461538462","26","26","20","22","3,7,9,11,201,201,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10807,10809,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","5.42857142857143","3.96428571428571","4.73214285714286","5.32558139534884","5.3953488372093","5.76744186046512","5.13953488372093","5.46153846153846","4.38461538461539","4.80769230769231","4.3","6","6.15","5.75","5.34615384615385","3.34615384615385","4.61538461538461","6.27272727272727","4.86363636363636","5.40909090909091","4.68181818181818","1"
"运","27.1666666666667","30.1538461538462","24","26","18","22","3,7,9,11,35,31,30,560,787,845,n-90,10003,tr-10008,10005,10009,10006,10036,10706,10809,20000,20000,20007,30000,tr-60003","1,2,8,5,12,21,32,33,550,789,667,502,n-5,n-32,10004,10007,10002,10022,10024,10023,10000,10035,10705,20006,20003,60010","6.39622641509434","5.62264150943396","5.45283018867925","5.85","4.925","6.125","5.05","6.45833333333333","6.25","5.58333333333333","4.77777777777778","5.16666666666667","5.77777777777778","5.38888888888889","6.5","5.11538461538461","5.46153846153846","6.72727272727273","4.72727272727273","6.40909090909091","4.77272727272727","3"
